Iterations,Cost
285,16.25041336302364
286,16.118473783408923
287,16.136417966978485
288,16.169658642401252
289,15.829897274290735
290,15.888905395773307
291,15.890184653398801
292,15.887342018231504
293,15.894214532607304
294,15.965809973198633
295,15.985128145663893
296,15.930653048425519
297,16.072880408608846
298,16.24333776224282
299,16.231464602717192
300,16.271649651190003
301,15.937898896301808
302,15.898401516360178
303,16.04639157741061
304,16.08099985749545
305,16.165189890626646
306,16.12900329609242
307,16.092973883023163
308,16.094745558379273
309,16.116185958821973
310,16.253396617414026
311,15.879600578020577
312,15.898737827305615
313,15.90417352506322
314,16.025287695665824
315,15.869435349348016
316,15.833523889861425
317,15.814224605987551
318,15.812698432959362
319,15.833814362336584
320,15.837503406455248
321,15.847778984921945
322,15.86584713141163
323,15.870993002100866
324,15.853812591338928
325,15.918610170570702
326,15.866419920479066
327,15.803950733566753
328,15.765878668873432
329,15.766609179934486
330,15.753947966510907
331,15.800394778181365
332,15.837760354588506
333,15.743223365200121
334,15.815213165334779
335,15.793469079469954
336,15.700694473268374
337,15.696978998829337
338,15.687951006434636
339,15.989430756126021
340,16.033301464910057
341,16.191084101911933
342,16.197555504601596
343,16.309904242831667
344,16.141155457283077
345,16.302810631650246
346,16.244616849263803
347,16.319647595721623
348,16.540051502468398
349,16.61040847438159
350,16.5371559243534
351,16.477303732561555
352,16.372138648432575
353,16.11248003334452
354,16.152781374522842
355,16.25313086650301
356,16.32154236259022
357,16.408695384741005
358,15.976436339060403
359,16.15433964230411
360,16.14688024329225
361,16.131256381339647
362,15.930130887926088
363,15.961087964348147
364,16.02634118487591
365,16.028193118709854
366,16.078549264566767
367,16.25998439472373
368,16.332834668491866
369,16.199714675785536
370,16.133306305414468
371,16.083514767288733
372,16.08583939276422
373,16.144747799869315
374,16.155364265142506
375,16.09050822903611
376,15.916422080824209
377,15.966348307383592
378,15.899825287410966
379,15.91127119456608
380,15.92594521262775
381,16.026859647538924
382,16.142267266146735
383,16.197592955753386
384,16.22170304150205
385,16.411615272007218
386,16.44778643788312
387,16.497404790270878
388,16.32006008397996
389,16.131527660366274
390,16.13318205614233
391,16.286968221466935
392,16.11208252227156
393,16.11495400521266
394,16.09919394744372
395,16.07001910281718
396,16.028152578895902
397,15.860746941434318
398,15.915246559285624
399,16.195367666401655
400,16.035630101170074
401,16.08743443787222
402,16.014014864814953
403,16.01540884186766
404,15.897668410394274
405,15.913054117350633
406,15.871326394466301
407,15.811468062452219
408,15.864696262310074
409,15.87103657734145
410,15.880568071494398
411,15.871686688763226
412,16.037610012748406
413,16.06481353723459
414,16.05899649591735
415,16.049093841985346
416,16.233075394055614
417,16.145357268115124
418,16.19683325572076
419,16.213350946536067
420,16.299103200848887
421,16.35010200038038
422,16.280440645800844
423,16.3051713186723
424,16.363055547238524
425,16.456821685315532
426,16.50131606216925
427,16.720330777690634
428,16.638503245644245
429,16.617497039798586
430,16.585957775983893
431,17.00528041991269
432,16.986268830284555
433,17.028158078148827
434,16.552260000495902
435,16.612182483392797
436,16.651621445963027
437,16.528911029175703
438,16.436575811255913
439,16.366167627162465
440,16.373628429874824
441,16.376932029586513
442,16.197169114776443
443,15.910718282575042
444,15.876602905507191
445,15.863296804546293
446,15.864875271645342
447,15.917260440645899
448,15.944595747794995
449,15.950987319113509
450,15.986456549914397
451,16.381063429904945
452,16.32870938775039
453,16.189332246173215
454,16.072864743543445
455,16.038325188264064
456,16.31948733012371
457,16.32025626511911
458,16.227939960766527
459,16.050623037771434
460,15.945230425717892
461,15.925603725198137
462,16.04348205251694
463,16.437000810547396
464,16.434078136687297
465,16.637982147433018
466,16.577024688998037
467,16.648181498681147
468,16.762689022670692
469,16.676099806018478
470,16.437013217604527
471,16.340650229120616
472,16.09912025352294
473,16.12304742824016
474,16.124653629328193
475,16.40164979347448
476,16.265971350828565
477,16.2237138724998
478,16.068994887297915
479,15.901961684085757
480,15.90996051210182
481,15.896737028212577
482,15.994931462669454
483,16.107357204107412
484,16.105993843688598
485,16.380335728505216
486,16.35181339443684
487,16.15294849194089
488,15.955565568044383
489,15.795963873157215
490,15.795407117994545
491,15.825494475273464
492,15.867684149666083
493,15.82779151009742
494,15.830045930999223
495,15.858355039287037
496,15.881038144249331
497,15.893425848077886
498,15.936311773349168
499,15.944318880023534
500,15.97330658224477
501,16.003898058016752
502,16.057711312944964
503,16.332114019379617
504,16.629612820687836
505,16.632977475868948
506,16.620384913966653
507,16.64574572280542
508,16.4474370769569
509,16.456589939693508
510,16.49094866285444
511,16.542953597534865
512,16.793320785862427
513,16.53231182809698
514,16.431902185697144
515,16.714725523003143
516,16.74632056169213
517,17.170128463534304
518,17.489797330853847
519,17.20762678275124
520,17.169845403245883
521,17.189174610345802
522,17.11174750015317
523,17.183237137978246
524,17.170373940555304
525,17.23256361417553
526,17.280938691318973
527,17.00177298153001
528,16.99437945647766
529,17.096701467736818
530,17.022973191004066
531,17.019469855735156
532,17.12108125660486
533,16.801548278104327
534,16.811228680382033
535,16.8002762878065
536,16.619826555022932
537,16.49528831693074
538,16.439721268914802
539,16.473766580000873
540,16.445752676587116
541,16.416845973069
542,16.32737807938353
543,16.365905294680747
544,16.35785594258753
545,16.3327033645723
546,16.499946279589174
547,16.27633497733947
548,16.157317438186197
549,16.26970175585866
550,16.14464030281803
551,16.13212906251203
552,16.272147194098043
553,16.213862073764897
554,16.207868770564843
555,16.210515529986242
556,16.218009848906853
557,16.391479159513743
558,16.603014086113614
559,16.694606147069784
560,16.526165786548933
561,16.524984139580315
562,17.024507674114716
563,17.15046954067268
564,17.613642186995868
565,17.153797762349253
566,16.334470192974415
567,16.04698390612687
568,16.385611918597537
569,16.018229403241794
570,15.84111868493762
571,15.977604399195227
572,16.468470331081722
573,16.526812537522677
574,16.35410595521284
575,16.330338339811057
576,16.386433474435137
577,16.105158843307727
578,16.105732798249893
579,15.721278045573593
580,15.697088582571384
581,15.691643113134063
582,15.713058940414472
583,15.687014698604946
584,15.646505431748036
585,15.659972928806853
586,15.662621463407076
587,15.673235586490026
588,15.693481704117339
589,15.657379440047409
590,15.63859661881283
591,15.761962508429098
592,15.75571350610581
593,15.718897267420319
594,15.658698862740815
595,15.631456452559826
596,15.705753941742362
597,15.754504881669252
598,15.694563277918075
599,15.725195455153541
600,15.748185729013613
601,15.912205088059547
602,15.91926827464202
603,15.884782035451622
604,16.13938048298957
605,16.12576760212141
606,16.067555843651206
607,16.05358591748574
608,16.0718823642436
609,16.272046086352464
610,16.293197156648063
611,16.283934522207037
612,16.35626300717253
613,16.224009925468618
614,16.43126122213638
615,16.75399526654018
616,16.769627048363027
617,16.725793735937835
618,16.620768333034057
619,16.69771502270712
620,16.669905580773612
621,16.621481014690932
622,16.659076096142655
623,16.70169785452262
624,16.7188490970831
625,16.7909844888753
626,16.728617297793946
627,16.549761270548373
628,16.484827906824204
629,16.491110048387075
630,16.34547288047767
631,16.45058420301144
632,16.47095257260219
633,16.236502445526327
634,16.202832089017846
635,16.213423633880986
636,16.169784357431134
637,16.069695373814973
638,16.19387721990921
639,16.24843764939302
640,16.300674021314908
641,16.267600572528618
642,16.285569463930553
643,16.212470341646654
644,16.214533463874847
645,16.168073186882207
646,16.247225035683307
647,16.275947013111974
648,16.26851646389092
649,16.18999719828624
650,16.142921957124436
651,16.398744540023554
652,16.251341171338943
653,16.654344168790953
654,16.351931249535024
655,16.396634213687154
656,16.403855827079056
657,16.35123797046868
658,16.319963874116077
659,16.13537941332318
660,16.146086578861027
661,16.157903938805596
662,15.913766644628241
663,16.133594365191744
664,16.12662113687463
665,16.110945848478973
666,16.39296031293365
667,16.420393960543255
668,16.199991176437457
669,16.29220721815811
670,16.61288656147206
671,16.650278594126355
672,16.619629098710444
673,16.72409470004155
674,16.843035576710157
675,16.80640182282569
676,16.819756839771706
677,16.98283597926597
678,17.453259707806446
679,17.556924388696583
680,17.53614375056092
681,17.95619907550365
682,18.082758717742838
683,18.0744214609165
684,17.846183605233453
685,17.723974659839886
686,17.363341458235983
687,17.774074686009698
688,17.4447664326625
689,16.931857285211816
690,17.090204092156917
691,17.124375577384754
692,17.29469504031399
693,16.966610107748423
694,16.680392819455623
695,16.65748340346636
696,16.547112013527926
697,16.53153776388517
698,16.63645280761025
699,16.472680112899962
700,16.47758303193839
701,16.97054461126585
702,16.623490740213683
703,16.688141494971866
704,16.366059450098664
705,16.304636432841924
706,16.822617895704223
707,17.083841678308143
708,17.13923258045629
709,17.01139827861554
710,16.999924952023466
711,16.701501296792298
712,16.124324386115887
713,15.913547247248845
714,15.87505009104072
715,15.80768121137054
716,15.770176877077011
717,15.762203862220254
718,15.736467992500684
719,15.742176251555875
720,15.753696015162706
721,15.707209006740852
722,15.759929255903451
723,15.835335635085485
724,15.87480965246735
725,15.849253889899803
726,15.91246351732135
727,15.914191889221051
728,16.109452392326205
729,16.026917571864725
730,16.003227989782175
731,16.016374321020777
732,16.03301333451515
733,15.75644408363873
734,15.69435470337334
735,15.695450960831417
736,15.70415063346921
737,15.706614102741925
738,15.746035625807087
739,15.755547821716139
740,15.753977402222908
741,15.665518608568265
742,15.719428134737171
743,15.841797221972204
744,15.720519097685857
745,15.864043527901986
746,15.816599216778318
747,15.89568976538839
748,15.902835853762047
749,15.751747147056978
750,15.72798032093075
751,15.73580591219226
752,15.743297158319445
753,15.759259165516301
754,15.690510470832692
755,15.688000358949614
756,15.680827439682737
757,15.697013542932655
758,15.656515405054208
759,15.719720752693984
760,15.673331772096207
761,15.67164042391411
762,15.691056637554603
763,15.712660777318293
764,15.737272581577948
765,15.713463174555358
766,15.64503926176124
767,15.630769533319544
768,15.615410666219695
769,15.656434911085558
770,15.717244948050759
771,15.783721720063507
772,15.743650554566665
773,15.850467034982803
774,15.864856429937687
775,15.948529234956727
776,15.846649281714601
777,15.908248096640241
778,15.937344538899241
779,15.721620605856838
780,15.790220950894945
781,15.792045440801013
782,15.866600754654531
783,15.877295624016698
784,15.90290260047056
785,15.99896501858783
786,16.045015310373106
787,15.791986895212105
788,15.775999716699546
789,15.799156731511113
790,16.028177293038723
791,16.023881445256354
792,16.065562611170485
793,16.06758834183019
794,16.073352188755038
795,16.146224679826744
796,16.041938397437416
797,16.088709771504192
798,16.149097293824976
799,15.961529603790765
800,16.13816206257204
801,16.1159811123293
802,16.07308086683331
803,16.05808686855021
804,16.133997904671872
805,16.128663072884674
806,16.05236964171319
807,16.029049650826433
808,15.784949269419041
809,15.741431212445782
810,15.627805203791747
811,15.598693926075699
812,15.684983226812985
813,15.539878012774059
814,15.518043370617063
815,15.547419975191847
816,15.48863090513484
817,15.541834769773368
818,15.57416304476663
819,15.544735099876394
820,15.548248816227296
821,15.680102151833252
822,15.734638279947836
823,15.78489488922276
824,15.990939299742651
825,15.74310347161845
826,15.720662138987505
827,15.826282273371929
828,15.779539768046948
829,15.702662307029588
830,15.781422432386195
831,15.788087979322391
832,15.785279279958365
833,15.68379767032302
834,15.69850208404532
835,15.767050086143426
836,15.869789491247788
837,15.888492884312091
838,15.894005301259126
839,16.232036140889207
840,16.48115968404732
841,16.4822700833
842,16.068739579133172
843,16.08621808840396
844,16.08894826160037
845,16.0833539604642
846,16.11186699429526
847,16.221814328599876
848,16.351451432553272
849,16.409430348645724
850,16.28833702142195
851,16.43526903453744
852,16.490502617965493
853,16.44913545801281
854,16.791144381013492
855,16.77863652202145
856,16.568715141031614
857,16.12237544866069
858,16.238569267686213
859,16.273857122799548
860,16.408618695137726
861,16.158320095588504
862,16.15957822436357
863,16.155178346229516
864,16.584873421929142
865,16.304051828836222
866,16.278929497230543
867,16.34437801966209
868,16.283503481152387
869,16.327894257255334
870,16.040934031759736
871,16.02037554550148
872,16.155377748619212
873,16.157033759635407
874,16.13946698229108
875,15.948997743554985
876,15.945487496936684
877,16.06546706111489
878,16.066517485256924
879,16.072837923373708
880,15.825038960600205
881,15.792013489090314
882,15.804544019383624
883,15.696507805790857
884,15.7008923427655
885,15.599701698360468
886,15.632407777841166
887,15.587283427433755
888,15.608282782180458
889,15.72792937992691
890,15.73209047126341
891,15.757159165284454
892,15.758831930539294
893,15.655024974133655
894,15.610471066429163
895,15.609979144472053
896,15.616104601496057
897,15.560880086834974
898,15.545398156954615
899,15.575879327386886
900,15.615329225806494
901,15.615709567544503
902,15.605594221804
903,15.771288764263954
904,15.760018270454909
905,15.807129267717656
906,15.621085704232112
907,15.744313708534598
908,15.745897222456994
909,15.942423455983604
910,16.028068487720315
911,15.830270440071304
912,15.897231392969218
913,15.856925112914576
914,15.783873293696626
915,15.783816853636374
916,15.885971275439795
917,15.9309659928569
918,15.916720707486457
919,15.616429917867828
920,15.682391779090771
921,15.71715031944042
922,15.660075140777405
923,15.586901784443526
924,15.654721315035967
925,15.6479135449988
926,15.651978082598568
927,15.868926556313586
928,15.785456025491051
929,15.783507406181753
930,15.775558828015095
931,15.640645527650136
932,15.630071934993909
933,15.616817569699329
934,15.591683026847845
935,15.589526239201614
936,15.607046595287121
937,15.52971347088302
938,15.536221428321825
939,15.50697429478941
940,15.553200928418542
941,15.560638087488103
942,15.57147610925049
943,15.634101410927178
944,15.686563555350508
945,15.757493647226587
946,15.642949748268496
947,15.67769034607814
948,15.594733904809363
949,15.785284065292812
950,15.641322923966431
951,15.745571788934939
952,15.70103452192488
953,15.690237633152375
954,15.862029499132284
955,15.762585127346624
956,15.803286461061916
957,15.5967566647326
958,15.616771384572273
959,15.573395988615557
960,15.582429114369429
961,15.573745474758907
962,15.831832843896954
963,15.828727960458618
964,16.093349657122165
965,16.293610858826863
966,16.20922485948502
967,15.63392141552816
968,15.659566129562393
969,15.50883787936158
970,15.474319855940685
971,15.461182414936058
972,15.41164171241793
973,15.431817942455133
974,15.44513113842847
975,15.455229330090058
976,15.450383033992486
977,15.440444493077996
978,15.416411031761678
979,15.432211082903793
980,15.429463253934905
981,15.437183359478663
982,15.435462920969494
983,15.447154077355282
984,15.420492920025655
985,15.443532552197583
986,15.449379736362413
987,15.54506102300979
988,15.5901437875479
989,15.625409109494912
990,16.048307861307833
991,16.13308123365773
992,16.010883839664334
993,16.334675828432186
994,15.81696534116874
995,15.678572257606392
996,15.645405000517405
997,15.661441945942844
998,15.67799814823029
999,15.79040154179878
1000,15.612853830927678
1001,15.615785885242937
1002,15.636393054322307
1003,15.687176327947276
1004,15.698587756710483
1005,15.6781451620617
1006,15.780963661719813
1007,15.906191423040656
1008,15.965133509800557
1009,16.005047902075937
1010,16.00585425087548
1011,16.069268799063355
1012,16.226218488461797
1013,16.089162964646864
1014,16.04101780667396
1015,16.03516904296543
1016,16.129031893753847
1017,16.16658682160298
1018,16.03481999733464
1019,16.040667859462157
1020,16.103781034948263
1021,16.10969869147989
1022,16.05346417824125
1023,16.095290535047393
1024,15.873006070869229
1025,16.275882198977715
1026,16.326902180451192
1027,16.229217852921423
1028,16.163721600698256
1029,16.19150063901176
1030,16.16009591389688
1031,16.27405877253684
1032,16.674181657216923
1033,16.56968592671095
1034,16.369619314838914
1035,16.361613516178824
1036,16.245219411357088
1037,16.08051760907789
1038,16.20283905728319
1039,16.236796142985572
1040,16.615550932386387
1041,16.909793817657853
1042,17.114893334940273
1043,17.121656359291777
1044,16.950808209051207
1045,16.928519853473777
1046,17.22157055338709
1047,17.206099424194655
1048,17.190607349635425
1049,17.3857463139783
1050,17.466532845436017
1051,17.21706124048672
1052,17.723390882734357
1053,17.52245227918991
1054,17.36553921780311
1055,16.42960517142484
1056,16.20123089730725
1057,16.52391705197303
1058,16.4119592589315
1059,15.925643020370446
1060,15.960380159146323
1061,15.659734546835061
1062,15.663994197459552
1063,15.667903763912715
1064,15.776586272237545
1065,15.656480010459084
1066,15.527310746883781
1067,15.526053210708522
1068,15.524958797867265
1069,15.519841190706567
1070,15.485720473911224
1071,15.501650151324029
1072,15.503073341927719
1073,15.500270747139261
1074,15.615774778428147
1075,15.807463536774835
1076,15.813819028513533
1077,15.729585413684493
1078,15.789102012244728
1079,15.942661883541694
1080,15.982050439218106
1081,16.45905907939161
1082,16.904607861744044
1083,16.589193291225843
1084,16.446767773194573
1085,16.15262821959042
1086,15.865307703873365
1087,15.837158913160241
1088,15.96367147111206
1089,15.770409443779494
1090,15.80403723603241
1091,15.814351513742926
1092,15.837551523804695
1093,15.693122782578238
1094,15.685651079417443
1095,15.644630230568392
1096,15.42404089595969
1097,15.40884477698446
1098,15.410678204016257
1099,15.41823733538059
1100,15.703850834234999
1101,16.002178391054844
1102,15.672977992615618
1103,15.64195819817973
1104,15.614007755188519
1105,15.652008056000586
1106,15.642125116102006
1107,15.694045529513225
1108,15.644258432938505
1109,15.984632996716243
1110,15.937240511633087
1111,15.838179377558466
1112,15.86292141019906
1113,15.86099281267368
1114,15.58807849753503
1115,15.640234017582603
1116,15.688053309524413
1117,15.67665967687321
1118,15.686186383768108
1119,15.688184343221726
1120,15.893032482305763
1121,15.936699641794947
1122,16.200861556028798
1123,16.191745711181667
1124,16.690156952451648
1125,16.508857872820656
1126,16.180963709022183
1127,16.09309200351274
1128,16.09858051504467
1129,16.13401885154365
1130,16.061053144599708
1131,16.433162170246096
1132,16.485338463878747
1133,16.30423129678767
1134,16.335284483958038
1135,16.347307719838696
1136,16.28165705241292
1137,16.36148389915115
1138,16.370551555833334
1139,16.74934760201738
1140,16.673631708709422
1141,16.72667102628042
1142,16.658948814860107
1143,17.06598281041298
1144,16.468528110422106
1145,16.37504388069301
1146,16.41756834075606
1147,16.14898906368006
1148,16.107240824207235
1149,15.967011054239373
1150,15.968693259207145
1151,15.90900462089957
1152,15.695592996646635
1153,15.657120188840501
1154,15.592215179992959
1155,15.838924894379192
1156,15.862759392165556
1157,15.856225116035755
1158,15.885304775175804
1159,15.915301220421084
1160,15.890936932175604
1161,15.945037137479952
1162,16.124721675769752
1163,16.333349919970644
1164,16.04594662191828
1165,15.818013936592964
1166,15.79495652880129
1167,15.84958437664317
1168,15.813311330606773
1169,15.886810900629557
1170,15.896676704433263
1171,15.935953211474814
1172,16.02704970364112
1173,16.02702958585869
1174,16.027533501114803
1175,16.064994765821936
1176,16.026635702203723
1177,16.027163790188794
1178,16.0092188534066
1179,15.938683116401819
1180,15.908215109972213
1181,15.933302015129353
1182,15.960851551533926
1183,15.951611707611876
1184,15.96848262680476
1185,15.978026937517807
1186,15.848185334034325
1187,15.858277343857605
1188,15.844536261252069
1189,15.823146520036522
1190,15.639582519231231
1191,15.671294565985367
1192,15.664373957364266
1193,15.639073883688138
1194,15.993326767066678
1195,15.963739299455407
1196,15.897786602526478
1197,15.873297444443855
1198,15.892373796357765
1199,15.943921645013367
1200,15.960525820405234
1201,16.005250377884508
1202,15.91637924816863
1203,16.09295755830725
1204,15.998913609906676
1205,15.991020713131242
1206,16.08486942330161
1207,15.818754916158639
1208,15.753475160730192
1209,15.76519344075256
1210,15.76164066927145
1211,15.924470071948077
1212,15.936470740944095
1213,15.935756555398239
1214,15.925971025654103
1215,16.124191316368073
1216,16.134577362973484
1217,16.37206367669509
1218,16.67668939328516
1219,16.652683343323353
1220,16.44967855741269
1221,16.44090599068367
1222,16.330204328442385
1223,16.69847795790902
1224,17.101407533497877
1225,17.401635930818905
1226,17.507949751182487
1227,17.50018403274751
1228,17.8488326120134
1229,18.308661835364305
1230,18.66472347148466
1231,18.506732105537083
1232,18.502687948464015
1233,18.36812529274378
1234,18.44308909283175
1235,18.39374131409543
1236,18.42164766565205
1237,17.9543707497742
1238,17.834545987870364
1239,17.864986701137695
1240,18.396116861538047
1241,18.33047558356728
1242,17.091059332193122
1243,17.5707500694507
1244,17.618676704314826
1245,17.250849349742342
1246,17.255075411145604
1247,17.656301619166722
1248,17.61670846745609
1249,18.12157388224819
1250,18.315876381345696
1251,18.149320003664428
1252,17.88683880107039
1253,18.217632689534014
1254,18.153674101289937
1255,18.142286656539028
1256,16.942521619857544
1257,16.93106827882533
1258,17.079252417182204
1259,17.075289582255408
1260,17.74230746978155
1261,17.4005848438387
1262,17.51236409179939
1263,17.50448505680697
1264,17.134516973290218
1265,16.892611585045014
1266,16.490132920505857
1267,16.49923489034908
1268,16.65292023936168
1269,16.646459866571277
1270,16.6343521851729
1271,16.6233503786213
1272,16.632499898719786
1273,16.531503149479143
1274,16.571078948435982
1275,16.56928623056195
1276,16.317063665645847
1277,16.32731109066942
1278,15.800299818146126
1279,15.851375596579796
1280,15.887309802287257
1281,16.151113406849944
1282,15.678515899402132
1283,15.758634084543795
1284,15.537307450773513
1285,15.531775391958583
1286,15.517817074897927
1287,15.489642854320719
1288,15.504036740654753
1289,15.560803916093416
1290,15.707550355395181
1291,15.734464516623968
1292,15.628089081790403
1293,15.539097073251732
1294,15.508903712900704
1295,15.538203074371099
1296,15.536853272806928
1297,15.52347814687709
1298,15.52471797044268
1299,15.51087392488423
1300,15.518729127869907
1301,15.543154648703252
1302,15.53110549170299
1303,15.565648578921435
1304,15.77897568888015
1305,15.775667817294217
1306,15.628510767526796
1307,15.639151736164052
1308,15.645497277126578
1309,15.645497407734382
